-5.00E-04,-2.00E-02,,-5.00E-04,2.00E-02
-5.00E-04,-2.00E-02,,-5.00E-04,0
-4.99E-04,-4.00E-02,,-4.99E-04,2.00E-02
-4.99E-04,0,,-4.99E-04,-4.00E-02
-4.98E-04,-2.00E-02,,-4.98E-04,-2.00E-02
-4.98E-04,0,,-4.98E-04,0
-4.98E-04,0,,-4.98E-04,2.00E-02
-4.97E-04,0,,-4.97E-04,-4.00E-02
-4.97E-04,-2.00E-02,,-4.97E-04,2.00E-02
-4.96E-04,0,,-4.96E-04,2.00E-02
-4.96E-04,2.00E-02,,-4.96E-04,4.00E-02
-4.96E-04,-2.00E-02,,-4.96E-04,0
-4.95E-04,0,,-4.95E-04,-2.00E-02
-4.95E-04,-2.00E-02,,-4.95E-04,2.00E-02
-4.94E-04,2.00E-02,,-4.94E-04,2.00E-02
-4.94E-04,-2.00E-02,,-4.94E-04,2.00E-02
-4.94E-04,2.00E-02,,-4.94E-04,0
-4.93E-04,-2.00E-02,,-4.93E-04,-2.00E-02
-4.93E-04,0,,-4.93E-04,4.00E-02
-4.92E-04,0,,-4.92E-04,2.00E-02
-4.92E-04,0,,-4.92E-04,0
-4.92E-04,0,,-4.92E-04,0
-4.91E-04,0,,-4.91E-04,4.00E-02
-4.91E-04,0,,-4.91E-04,2.00E-02
-4.90E-04,2.00E-02,,-4.90E-04,2.00E-02
-4.90E-04,0,,-4.90E-04,0
-4.90E-04,-2.00E-02,,-4.90E-04,2.00E-02
-4.89E-04,0,,-4.89E-04,2.00E-02
-4.89E-04,4.00E-02,,-4.89E-04,0
-4.88E-04,4.00E-02,,-4.88E-04,2.00E-02
-4.88E-04,2.00E-02,,-4.88E-04,2.00E-02
-4.88E-04,2.00E-02,,-4.88E-04,-2.00E-02
-4.87E-04,2.00E-02,,-4.87E-04,0
-4.87E-04,0,,-4.87E-04,2.00E-02
-4.86E-04,-4.00E-02,,-4.86E-04,2.00E-02
-4.86E-04,-2.00E-02,,-4.86E-04,6.00E-02
-4.86E-04,0,,-4.86E-04,4.00E-02
-4.85E-04,0,,-4.85E-04,0
-4.85E-04,-2.00E-02,,-4.85E-04,2.00E-02
-4.84E-04,-2.00E-02,,-4.84E-04,4.00E-02
-4.84E-04,-2.00E-02,,-4.84E-04,2.00E-02
-4.84E-04,0,,-4.84E-04,0
-4.83E-04,0,,-4.83E-04,2.00E-02
-4.83E-04,-2.00E-02,,-4.83E-04,0
-4.82E-04,2.00E-02,,-4.82E-04,0
-4.82E-04,-6.00E-02,,-4.82E-04,4.00E-02
-4.82E-04,-2.00E-02,,-4.82E-04,0
-4.81E-04,-4.00E-02,,-4.81E-04,2.00E-02
-4.81E-04,-2.00E-02,,-4.81E-04,0
-4.80E-04,-4.00E-02,,-4.80E-04,2.00E-02
-4.80E-04,-4.00E-02,,-4.80E-04,2.00E-02
-4.80E-04,-4.00E-02,,-4.80E-04,0
-4.79E-04,-2.00E-02,,-4.79E-04,4.00E-02
-4.79E-04,0,,-4.79E-04,4.00E-02
-4.78E-04,-6.00E-02,,-4.78E-04,0
-4.78E-04,-4.00E-02,,-4.78E-04,0
-4.78E-04,-4.00E-02,,-4.78E-04,2.00E-02
-4.77E-04,-4.00E-02,,-4.77E-04,4.00E-02
-4.77E-04,-4.00E-02,,-4.77E-04,4.00E-02
-4.76E-04,-2.00E-02,,-4.76E-04,2.00E-02
-4.76E-04,-2.00E-02,,-4.76E-04,2.00E-02
-4.76E-04,-4.00E-02,,-4.76E-04,2.00E-02
-4.75E-04,-2.00E-02,,-4.75E-04,4.00E-02
-4.75E-04,-2.00E-02,,-4.75E-04,2.00E-02
-4.74E-04,0,,-4.74E-04,-2.00E-02
-4.74E-04,-2.00E-02,,-4.74E-04,-2.00E-02
-4.74E-04,0,,-4.74E-04,0
-4.73E-04,0,,-4.73E-04,0
-4.73E-04,0,,-4.73E-04,4.00E-02
-4.72E-04,-4.00E-02,,-4.72E-04,2.00E-02
-4.72E-04,0,,-4.72E-04,4.00E-02
-4.72E-04,-2.00E-02,,-4.72E-04,4.00E-02
-4.71E-04,0,,-4.71E-04,0
-4.71E-04,-2.00E-02,,-4.71E-04,-2.00E-02
-4.70E-04,0,,-4.70E-04,4.00E-02
-4.70E-04,-2.00E-02,,-4.70E-04,-2.00E-02
-4.70E-04,2.00E-02,,-4.70E-04,0
-4.69E-04,0,,-4.69E-04,2.00E-02
-4.69E-04,0,,-4.69E-04,-4.00E-02
-4.68E-04,-2.00E-02,,-4.68E-04,0
-4.68E-04,-2.00E-02,,-4.68E-04,2.00E-02
-4.68E-04,2.00E-02,,-4.68E-04,-2.00E-02
-4.67E-04,2.00E-02,,-4.67E-04,2.00E-02
-4.67E-04,-2.00E-02,,-4.67E-04,4.00E-02
-4.66E-04,0,,-4.66E-04,2.00E-02
-4.66E-04,-2.00E-02,,-4.66E-04,4.00E-02
-4.66E-04,0,,-4.66E-04,2.00E-02
-4.65E-04,0,,-4.65E-04,2.00E-02
-4.65E-04,0,,-4.65E-04,2.00E-02
-4.64E-04,-2.00E-02,,-4.64E-04,0
-4.64E-04,0,,-4.64E-04,2.00E-02
-4.64E-04,-2.00E-02,,-4.64E-04,4.00E-02
-4.63E-04,-2.00E-02,,-4.63E-04,2.00E-02
-4.63E-04,-2.00E-02,,-4.63E-04,-2.00E-02
-4.62E-04,2.00E-02,,-4.62E-04,0
-4.62E-04,2.00E-02,,-4.62E-04,4.00E-02
-4.62E-04,-2.00E-02,,-4.62E-04,2.00E-02
-4.61E-04,-2.00E-02,,-4.61E-04,0
-4.61E-04,-2.00E-02,,-4.61E-04,2.00E-02
-4.60E-04,-2.00E-02,,-4.60E-04,4.00E-02
-4.60E-04,0,,-4.60E-04,2.00E-02
-4.60E-04,-2.00E-02,,-4.60E-04,2.00E-02
-4.59E-04,2.00E-02,,-4.59E-04,2.00E-02
-4.59E-04,0,,-4.59E-04,0
-4.58E-04,-2.00E-02,,-4.58E-04,0
-4.58E-04,0,,-4.58E-04,2.00E-02
-4.58E-04,0,,-4.58E-04,0
-4.57E-04,0,,-4.57E-04,2.00E-02
-4.57E-04,0,,-4.57E-04,2.00E-02
-4.56E-04,0,,-4.56E-04,6.00E-02
-4.56E-04,0,,-4.56E-04,2.00E-02
-4.56E-04,0,,-4.56E-04,2.00E-02
-4.55E-04,0,,-4.55E-04,0
-4.55E-04,-2.00E-02,,-4.55E-04,4.00E-02
-4.54E-04,-2.00E-02,,-4.54E-04,2.00E-02
-4.54E-04,2.00E-02,,-4.54E-04,2.00E-02
-4.54E-04,2.00E-02,,-4.54E-04,0
-4.53E-04,0,,-4.53E-04,4.00E-02
-4.53E-04,0,,-4.53E-04,0
-4.52E-04,2.00E-02,,-4.52E-04,4.00E-02
-4.52E-04,-2.00E-02,,-4.52E-04,0
-4.52E-04,-2.00E-02,,-4.52E-04,0
-4.51E-04,0,,-4.51E-04,2.00E-02
-4.51E-04,0,,-4.51E-04,2.00E-02
-4.50E-04,-2.00E-02,,-4.50E-04,2.00E-02
-4.50E-04,0,,-4.50E-04,2.00E-02
-4.50E-04,0,,-4.50E-04,4.00E-02
-4.49E-04,-2.00E-02,,-4.49E-04,0
-4.49E-04,2.00E-02,,-4.49E-04,0
-4.48E-04,-2.00E-02,,-4.48E-04,2.00E-02
-4.48E-04,-2.00E-02,,-4.48E-04,0
-4.48E-04,-4.00E-02,,-4.48E-04,2.00E-02
-4.47E-04,-4.00E-02,,-4.47E-04,2.00E-02
-4.47E-04,-4.00E-02,,-4.47E-04,4.00E-02
-4.46E-04,-4.00E-02,,-4.46E-04,2.00E-02
-4.46E-04,0,,-4.46E-04,2.00E-02
-4.46E-04,-4.00E-02,,-4.46E-04,2.00E-02
-4.45E-04,-2.00E-02,,-4.45E-04,0
-4.45E-04,-2.00E-02,,-4.45E-04,4.00E-02
-4.44E-04,-4.00E-02,,-4.44E-04,0
-4.44E-04,-4.00E-02,,-4.44E-04,2.00E-02
-4.44E-04,0,,-4.44E-04,4.00E-02
-4.43E-04,-4.00E-02,,-4.43E-04,-2.00E-02
-4.43E-04,0,,-4.43E-04,0
-4.42E-04,-2.00E-02,,-4.42E-04,4.00E-02
-4.42E-04,-4.00E-02,,-4.42E-04,0
-4.42E-04,0,,-4.42E-04,0
-4.41E-04,-2.00E-02,,-4.41E-04,0
-4.41E-04,0,,-4.41E-04,2.00E-02
-4.40E-04,-2.00E-02,,-4.40E-04,2.00E-02
-4.40E-04,-2.00E-02,,-4.40E-04,4.00E-02
-4.40E-04,-2.00E-02,,-4.40E-04,0
-4.39E-04,2.00E-02,,-4.39E-04,2.00E-02
-4.39E-04,0,,-4.39E-04,-2.00E-02
-4.38E-04,0,,-4.38E-04,-2.00E-02
-4.38E-04,0,,-4.38E-04,2.00E-02
-4.38E-04,-2.00E-02,,-4.38E-04,2.00E-02
-4.37E-04,-2.00E-02,,-4.37E-04,4.00E-02
-4.37E-04,0,,-4.37E-04,2.00E-02
-4.36E-04,0,,-4.36E-04,0
-4.36E-04,0,,-4.36E-04,2.00E-02
-4.36E-04,2.00E-02,,-4.36E-04,0
-4.35E-04,0,,-4.35E-04,2.00E-02
-4.35E-04,2.00E-02,,-4.35E-04,2.00E-02
-4.34E-04,0,,-4.34E-04,2.00E-02
-4.34E-04,-2.00E-02,,-4.34E-04,0
-4.34E-04,0,,-4.34E-04,0
-4.33E-04,2.00E-02,,-4.33E-04,2.00E-02
-4.33E-04,4.00E-02,,-4.33E-04,2.00E-02
-4.32E-04,0,,-4.32E-04,2.00E-02
-4.32E-04,0,,-4.32E-04,4.00E-02
-4.32E-04,-2.00E-02,,-4.32E-04,4.00E-02
-4.31E-04,0,,-4.31E-04,2.00E-02
-4.31E-04,0,,-4.31E-04,4.00E-02
-4.30E-04,0,,-4.30E-04,2.00E-02
-4.30E-04,2.00E-02,,-4.30E-04,0
-4.30E-04,0,,-4.30E-04,0
-4.29E-04,0,,-4.29E-04,0
-4.29E-04,2.00E-02,,-4.29E-04,2.00E-02
-4.28E-04,-2.00E-02,,-4.28E-04,0
-4.28E-04,2.00E-02,,-4.28E-04,2.00E-02
-4.28E-04,-2.00E-02,,-4.28E-04,0
-4.27E-04,0,,-4.27E-04,2.00E-02
-4.27E-04,0,,-4.27E-04,2.00E-02
-4.26E-04,0,,-4.26E-04,2.00E-02
-4.26E-04,0,,-4.26E-04,2.00E-02
-4.26E-04,-2.00E-02,,-4.26E-04,4.00E-02
-4.25E-04,-2.00E-02,,-4.25E-04,2.00E-02
-4.25E-04,-2.00E-02,,-4.25E-04,0
-4.24E-04,-2.00E-02,,-4.24E-04,2.00E-02
-4.24E-04,0,,-4.24E-04,0
-4.24E-04,-2.00E-02,,-4.24E-04,4.00E-02
-4.23E-04,-4.00E-02,,-4.23E-04,-2.00E-02
-4.23E-04,0,,-4.23E-04,0
-4.22E-04,-2.00E-02,,-4.22E-04,0
-4.22E-04,-4.00E-02,,-4.22E-04,2.00E-02
-4.22E-04,-2.00E-02,,-4.22E-04,2.00E-02
-4.21E-04,-2.00E-02,,-4.21E-04,0
-4.21E-04,-2.00E-02,,-4.21E-04,4.00E-02
-4.20E-04,2.00E-02,,-4.20E-04,2.00E-02
-4.20E-04,0,,-4.20E-04,4.00E-02
-4.20E-04,0,,-4.20E-04,-4.00E-02
-4.19E-04,-4.00E-02,,-4.19E-04,-4.00E-02
-4.19E-04,-2.00E-02,,-4.19E-04,0
-4.18E-04,-2.00E-02,,-4.18E-04,2.00E-02
-4.18E-04,-2.00E-02,,-4.18E-04,0
-4.18E-04,-4.00E-02,,-4.18E-04,2.00E-02
-4.17E-04,-2.00E-02,,-4.17E-04,6.00E-02
-4.17E-04,0,,-4.17E-04,4.00E-02
-4.16E-04,0,,-4.16E-04,2.00E-02
-4.16E-04,0,,-4.16E-04,0
-4.16E-04,-2.00E-02,,-4.16E-04,2.00E-02
-4.15E-04,0,,-4.15E-04,0
-4.15E-04,0,,-4.15E-04,2.00E-02
-4.14E-04,2.00E-02,,-4.14E-04,0
-4.14E-04,-2.00E-02,,-4.14E-04,0
-4.14E-04,-2.00E-02,,-4.14E-04,2.00E-02
-4.13E-04,-2.00E-02,,-4.13E-04,2.00E-02
-4.13E-04,0,,-4.13E-04,2.00E-02
-4.12E-04,0,,-4.12E-04,2.00E-02
-4.12E-04,0,,-4.12E-04,0
-4.12E-04,-2.00E-02,,-4.12E-04,0
-4.11E-04,0,,-4.11E-04,2.00E-02
-4.11E-04,-2.00E-02,,-4.11E-04,0
-4.10E-04,-2.00E-02,,-4.10E-04,2.00E-02
-4.10E-04,-2.00E-02,,-4.10E-04,2.00E-02
-4.10E-04,0,,-4.10E-04,2.00E-02
-4.09E-04,0,,-4.09E-04,-2.00E-02
-4.09E-04,-2.00E-02,,-4.09E-04,2.00E-02
-4.08E-04,-2.00E-02,,-4.08E-04,2.00E-02
-4.08E-04,0,,-4.08E-04,0
-4.08E-04,-6.00E-02,,-4.08E-04,2.00E-02
-4.07E-04,0,,-4.07E-04,4.00E-02
-4.07E-04,0,,-4.07E-04,4.00E-02
-4.06E-04,0,,-4.06E-04,4.00E-02
-4.06E-04,-2.00E-02,,-4.06E-04,0
-4.06E-04,-2.00E-02,,-4.06E-04,4.00E-02
-4.05E-04,-2.00E-02,,-4.05E-04,0
-4.05E-04,-2.00E-02,,-4.05E-04,4.00E-02
-4.04E-04,-2.00E-02,,-4.04E-04,2.00E-02
-4.04E-04,2.00E-02,,-4.04E-04,0
-4.04E-04,-2.00E-02,,-4.04E-04,-2.00E-02
-4.03E-04,2.00E-02,,-4.03E-04,0
-4.03E-04,-2.00E-02,,-4.03E-04,4.00E-02
-4.02E-04,0,,-4.02E-04,2.00E-02
-4.02E-04,0,,-4.02E-04,0
-4.02E-04,-2.00E-02,,-4.02E-04,0
-4.01E-04,2.00E-02,,-4.01E-04,0
-4.01E-04,0,,-4.01E-04,2.00E-02
-4.00E-04,-2.00E-02,,-4.00E-04,0
-4.00E-04,-2.00E-02,,-4.00E-04,0
-4.00E-04,0,,-4.00E-04,2.00E-02
-3.99E-04,2.00E-02,,-3.99E-04,2.00E-02
-3.99E-04,0,,-3.99E-04,2.00E-02
-3.98E-04,2.00E-02,,-3.98E-04,2.00E-02
-3.98E-04,2.00E-02,,-3.98E-04,4.00E-02
-3.98E-04,0,,-3.98E-04,8.00E-02
-3.97E-04,0,,-3.97E-04,2.00E-02
-3.97E-04,0,,-3.97E-04,0
-3.96E-04,-2.00E-02,,-3.96E-04,2.00E-02
-3.96E-04,0,,-3.96E-04,2.00E-02
-3.96E-04,-2.00E-02,,-3.96E-04,4.00E-02
-3.95E-04,-2.00E-02,,-3.95E-04,0
-3.95E-04,0,,-3.95E-04,2.00E-02
-3.94E-04,0,,-3.94E-04,0
-3.94E-04,0,,-3.94E-04,2.00E-02
-3.94E-04,0,,-3.94E-04,4.00E-02
-3.93E-04,0,,-3.93E-04,2.00E-02
-3.93E-04,0,,-3.93E-04,2.00E-02
-3.92E-04,-2.00E-02,,-3.92E-04,0
-3.92E-04,0,,-3.92E-04,0
-3.92E-04,-4.00E-02,,-3.92E-04,2.00E-02
-3.91E-04,0,,-3.91E-04,4.00E-02
-3.91E-04,0,,-3.91E-04,0
-3.90E-04,-2.00E-02,,-3.90E-04,-2.00E-02
-3.90E-04,0,,-3.90E-04,0
-3.90E-04,-2.00E-02,,-3.90E-04,0
-3.89E-04,-2.00E-02,,-3.89E-04,0
-3.89E-04,-4.00E-02,,-3.89E-04,2.00E-02
-3.88E-04,-4.00E-02,,-3.88E-04,2.00E-02
-3.88E-04,-4.00E-02,,-3.88E-04,2.00E-02
-3.88E-04,-2.00E-02,,-3.88E-04,2.00E-02
-3.87E-04,-6.00E-02,,-3.87E-04,2.00E-02
-3.87E-04,-4.00E-02,,-3.87E-04,0
-3.86E-04,0,,-3.86E-04,2.00E-02
-3.86E-04,-4.00E-02,,-3.86E-04,0
-3.86E-04,-6.00E-02,,-3.86E-04,2.00E-02
-3.85E-04,-2.00E-02,,-3.85E-04,4.00E-02
-3.85E-04,-4.00E-02,,-3.85E-04,0
-3.84E-04,-4.00E-02,,-3.84E-04,2.00E-02
-3.84E-04,-4.00E-02,,-3.84E-04,4.00E-02
-3.84E-04,-4.00E-02,,-3.84E-04,0
-3.83E-04,0,,-3.83E-04,0
-3.83E-04,-4.00E-02,,-3.83E-04,2.00E-02
-3.82E-04,-2.00E-02,,-3.82E-04,2.00E-02
-3.82E-04,0,,-3.82E-04,4.00E-02
-3.82E-04,-4.00E-02,,-3.82E-04,0
-3.81E-04,-2.00E-02,,-3.81E-04,4.00E-02
-3.81E-04,-2.00E-02,,-3.81E-04,-2.00E-02
-3.80E-04,-2.00E-02,,-3.80E-04,2.00E-02
-3.80E-04,-2.00E-02,,-3.80E-04,-2.00E-02
-3.80E-04,-2.00E-02,,-3.80E-04,-2.00E-02
-3.79E-04,-2.00E-02,,-3.79E-04,4.00E-02
-3.79E-04,-2.00E-02,,-3.79E-04,2.00E-02
-3.78E-04,0,,-3.78E-04,-2.00E-02
-3.78E-04,-2.00E-02,,-3.78E-04,2.00E-02
-3.78E-04,2.00E-02,,-3.78E-04,0
-3.77E-04,0,,-3.77E-04,0
-3.77E-04,0,,-3.77E-04,0
-3.76E-04,2.00E-02,,-3.76E-04,0
-3.76E-04,-2.00E-02,,-3.76E-04,2.00E-02
-3.76E-04,0,,-3.76E-04,2.00E-02
-3.75E-04,0,,-3.75E-04,0
-3.75E-04,0,,-3.75E-04,2.00E-02
-3.74E-04,0,,-3.74E-04,-2.00E-02
-3.74E-04,0,,-3.74E-04,4.00E-02
-3.74E-04,0,,-3.74E-04,0
-3.73E-04,2.00E-02,,-3.73E-04,2.00E-02
-3.73E-04,0,,-3.73E-04,0
-3.72E-04,2.00E-02,,-3.72E-04,0
-3.72E-04,-2.00E-02,,-3.72E-04,0
-3.72E-04,4.00E-02,,-3.72E-04,2.00E-02
-3.71E-04,-2.00E-02,,-3.71E-04,2.00E-02
-3.71E-04,-2.00E-02,,-3.71E-04,0
-3.70E-04,2.00E-02,,-3.70E-04,2.00E-02
-3.70E-04,0,,-3.70E-04,0
-3.70E-04,-2.00E-02,,-3.70E-04,0
-3.69E-04,-4.00E-02,,-3.69E-04,2.00E-02
-3.69E-04,-2.00E-02,,-3.69E-04,2.00E-02
-3.68E-04,0,,-3.68E-04,0
-3.68E-04,-2.00E-02,,-3.68E-04,0
-3.68E-04,-2.00E-02,,-3.68E-04,4.00E-02
-3.67E-04,-2.00E-02,,-3.67E-04,4.00E-02
-3.67E-04,2.00E-02,,-3.67E-04,4.00E-02
-3.66E-04,-2.00E-02,,-3.66E-04,0
-3.66E-04,-2.00E-02,,-3.66E-04,2.00E-02
-3.66E-04,0,,-3.66E-04,0
-3.65E-04,0,,-3.65E-04,2.00E-02
-3.65E-04,0,,-3.65E-04,0
-3.64E-04,0,,-3.64E-04,4.00E-02
-3.64E-04,0,,-3.64E-04,0
-3.64E-04,2.00E-02,,-3.64E-04,2.00E-02
-3.63E-04,-4.00E-02,,-3.63E-04,2.00E-02
-3.63E-04,0,,-3.63E-04,0
-3.62E-04,-2.00E-02,,-3.62E-04,-2.00E-02
-3.62E-04,-2.00E-02,,-3.62E-04,0
-3.62E-04,0,,-3.62E-04,4.00E-02
-3.61E-04,0,,-3.61E-04,4.00E-02
-3.61E-04,-2.00E-02,,-3.61E-04,4.00E-02
-3.60E-04,-2.00E-02,,-3.60E-04,4.00E-02
-3.60E-04,2.00E-02,,-3.60E-04,0
-3.60E-04,0,,-3.60E-04,2.00E-02
-3.59E-04,-2.00E-02,,-3.59E-04,0
-3.59E-04,2.00E-02,,-3.59E-04,0
-3.58E-04,-2.00E-02,,-3.58E-04,4.00E-02
-3.58E-04,-2.00E-02,,-3.58E-04,0
-3.58E-04,-2.00E-02,,-3.58E-04,2.00E-02
-3.57E-04,-2.00E-02,,-3.57E-04,2.00E-02
-3.57E-04,2.00E-02,,-3.57E-04,2.00E-02
-3.56E-04,-2.00E-02,,-3.56E-04,2.00E-02
-3.56E-04,-4.00E-02,,-3.56E-04,2.00E-02
-3.56E-04,-2.00E-02,,-3.56E-04,2.00E-02
-3.55E-04,-2.00E-02,,-3.55E-04,0
-3.55E-04,0,,-3.55E-04,0
-3.54E-04,-2.00E-02,,-3.54E-04,0
-3.54E-04,-2.00E-02,,-3.54E-04,2.00E-02
-3.54E-04,-4.00E-02,,-3.54E-04,2.00E-02
-3.53E-04,-2.00E-02,,-3.53E-04,2.00E-02
-3.53E-04,-2.00E-02,,-3.53E-04,4.00E-02
-3.52E-04,-6.00E-02,,-3.52E-04,4.00E-02
-3.52E-04,-4.00E-02,,-3.52E-04,0
-3.52E-04,-2.00E-02,,-3.52E-04,4.00E-02
-3.51E-04,-6.00E-02,,-3.51E-04,0
-3.51E-04,0,,-3.51E-04,0
-3.50E-04,-2.00E-02,,-3.50E-04,0
-3.50E-04,2.00E-02,,-3.50E-04,-2.00E-02
-3.50E-04,-2.00E-02,,-3.50E-04,2.00E-02
-3.49E-04,-2.00E-02,,-3.49E-04,2.00E-02
-3.49E-04,-4.00E-02,,-3.49E-04,2.00E-02
-3.48E-04,0,,-3.48E-04,2.00E-02
-3.48E-04,-2.00E-02,,-3.48E-04,4.00E-02
-3.48E-04,-2.00E-02,,-3.48E-04,2.00E-02
-3.47E-04,-4.00E-02,,-3.47E-04,4.00E-02
-3.47E-04,0,,-3.47E-04,2.00E-02
-3.46E-04,-2.00E-02,,-3.46E-04,2.00E-02
-3.46E-04,-2.00E-02,,-3.46E-04,0
-3.46E-04,0,,-3.46E-04,2.00E-02
-3.45E-04,0,,-3.45E-04,0
-3.45E-04,0,,-3.45E-04,0
-3.44E-04,2.00E-02,,-3.44E-04,2.00E-02
-3.44E-04,-2.00E-02,,-3.44E-04,-2.00E-02
-3.44E-04,4.00E-02,,-3.44E-04,2.00E-02
-3.43E-04,0,,-3.43E-04,2.00E-02
-3.43E-04,0,,-3.43E-04,2.00E-02
-3.42E-04,2.00E-02,,-3.42E-04,2.00E-02
-3.42E-04,0,,-3.42E-04,2.00E-02
-3.42E-04,0,,-3.42E-04,4.00E-02
-3.41E-04,0,,-3.41E-04,2.00E-02
-3.41E-04,-2.00E-02,,-3.41E-04,2.00E-02
-3.40E-04,2.00E-02,,-3.40E-04,-2.00E-02
-3.40E-04,2.00E-02,,-3.40E-04,-2.00E-02
-3.40E-04,0,,-3.40E-04,0
-3.39E-04,0,,-3.39E-04,2.00E-02
-3.39E-04,2.00E-02,,-3.39E-04,-2.00E-02
-3.38E-04,0,,-3.38E-04,0
-3.38E-04,-2.00E-02,,-3.38E-04,2.00E-02
-3.38E-04,0,,-3.38E-04,2.00E-02
-3.37E-04,0,,-3.37E-04,2.00E-02
-3.37E-04,2.00E-02,,-3.37E-04,0
-3.36E-04,-4.00E-02,,-3.36E-04,2.00E-02
-3.36E-04,2.00E-02,,-3.36E-04,2.00E-02
-3.36E-04,0,,-3.36E-04,0
-3.35E-04,0,,-3.35E-04,0
-3.35E-04,-2.00E-02,,-3.35E-04,0
-3.34E-04,0,,-3.34E-04,0
-3.34E-04,-2.00E-02,,-3.34E-04,2.00E-02
-3.34E-04,2.00E-02,,-3.34E-04,0
-3.33E-04,0,,-3.33E-04,2.00E-02
-3.33E-04,-2.00E-02,,-3.33E-04,2.00E-02
-3.32E-04,-2.00E-02,,-3.32E-04,2.00E-02
-3.32E-04,2.00E-02,,-3.32E-04,4.00E-02
-3.32E-04,-2.00E-02,,-3.32E-04,2.00E-02
-3.31E-04,-2.00E-02,,-3.31E-04,0
-3.31E-04,0,,-3.31E-04,2.00E-02
-3.30E-04,2.00E-02,,-3.30E-04,0
-3.30E-04,-2.00E-02,,-3.30E-04,2.00E-02
-3.30E-04,-2.00E-02,,-3.30E-04,2.00E-02
-3.29E-04,-2.00E-02,,-3.29E-04,2.00E-02
-3.29E-04,0,,-3.29E-04,-2.00E-02
-3.28E-04,-4.00E-02,,-3.28E-04,0
-3.28E-04,-2.00E-02,,-3.28E-04,4.00E-02
-3.28E-04,-2.00E-02,,-3.28E-04,2.00E-02
-3.27E-04,2.00E-02,,-3.27E-04,4.00E-02
-3.27E-04,-2.00E-02,,-3.27E-04,0
-3.26E-04,-2.00E-02,,-3.26E-04,2.00E-02
-3.26E-04,-2.00E-02,,-3.26E-04,2.00E-02
-3.26E-04,-2.00E-02,,-3.26E-04,2.00E-02
-3.25E-04,-2.00E-02,,-3.25E-04,2.00E-02
-3.25E-04,-2.00E-02,,-3.25E-04,2.00E-02
-3.24E-04,0,,-3.24E-04,-2.00E-02
-3.24E-04,2.00E-02,,-3.24E-04,2.00E-02
-3.24E-04,-2.00E-02,,-3.24E-04,4.00E-02
-3.23E-04,-2.00E-02,,-3.23E-04,0
-3.23E-04,0,,-3.23E-04,2.00E-02
-3.22E-04,-2.00E-02,,-3.22E-04,0
-3.22E-04,-2.00E-02,,-3.22E-04,4.00E-02
-3.22E-04,-2.00E-02,,-3.22E-04,2.00E-02
